2024-01-24 14:07:31,382: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-01-24 14:07:32,385: root: INFO: Current backtesting datetime 2020-01-02 13:30:00+00:00
2024-01-24 14:07:32,386: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-01-24 14:07:32,386: root: INFO: Current backtesting datetime 2020-01-02 14:30:00+00:00
2024-01-24 14:07:32,386: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-01-24 14:07:32,387: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-24 14:07:32[0m
2024-01-24 14:07:32,387: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-24 14:07:32,392: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-24 14:07:34,372: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-24 14:07:34[0m
2024-01-24 14:07:34,373: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-24 14:07:34,374: root: INFO: Current backtesting datetime 2020-01-02 21:00:00+00:00
2024-01-24 14:07:34,374: root: INFO: Current backtesting datetime 2020-01-03 14:30:00+00:00
2024-01-24 14:07:34,374: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-24 14:07:34[0m
2024-01-24 14:07:34,374: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-24 14:07:34,375: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-24 14:07:34,579: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-24 14:07:34[0m
2024-01-24 14:07:34,580: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-24 14:07:34,581: root: INFO: Current backtesting datetime 2020-01-03 21:00:00+00:00
2024-01-24 14:07:34,581: root: INFO: Current backtesting datetime 2020-01-04 14:30:00+00:00
2024-01-24 14:07:34,581: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-01-24 14:07:34,583: root: INFO: Current backtesting datetime 2020-01-04 14:29:00+00:00
2024-01-24 14:07:34,583: root: INFO: Current backtesting datetime 2020-01-04 14:29:00+00:00
2024-01-24 14:07:34,583: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-01-24 14:07:34,584: root: INFO: Current backtesting datetime 2020-01-06 13:30:00+00:00
2024-01-24 14:07:34,585: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-01-24 14:07:34,585: root: INFO: Current backtesting datetime 2020-01-06 14:30:00+00:00
2024-01-24 14:07:34,585: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-01-24 14:07:34,586: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-24 14:07:34[0m
2024-01-24 14:07:34,586: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-24 14:07:34,587: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-24 14:07:34,925: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-24 14:07:34[0m
2024-01-24 14:07:34,926: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-24 14:07:34,927: root: INFO: Current backtesting datetime 2020-01-06 21:00:00+00:00
2024-01-24 14:07:34,927: root: INFO: Current backtesting datetime 2020-01-07 14:30:00+00:00
2024-01-24 14:07:34,927: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-24 14:07:34[0m
2024-01-24 14:07:34,927: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-24 14:07:34,930: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-24 14:07:35,260: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-24 14:07:35[0m
2024-01-24 14:07:35,261: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-24 14:07:35,262: root: INFO: Current backtesting datetime 2020-01-07 21:00:00+00:00
2024-01-24 14:07:35,262: root: INFO: Current backtesting datetime 2020-01-08 14:30:00+00:00
2024-01-24 14:07:35,263: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-24 14:07:35[0m
2024-01-24 14:07:35,263: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-24 14:07:35,263: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-24 14:07:35,472: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-24 14:07:35[0m
2024-01-24 14:07:35,473: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-24 14:07:35,474: root: INFO: Current backtesting datetime 2020-01-08 21:00:00+00:00
2024-01-24 14:07:35,474: root: INFO: Current backtesting datetime 2020-01-09 14:30:00+00:00
2024-01-24 14:07:35,475: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-24 14:07:35[0m
2024-01-24 14:07:35,475: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-24 14:07:35,476: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-24 14:07:35,774: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-24 14:07:35[0m
2024-01-24 14:07:35,775: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-24 14:07:35,776: root: INFO: Current backtesting datetime 2020-01-09 21:00:00+00:00
2024-01-24 14:07:35,776: root: INFO: Current backtesting datetime 2020-01-10 14:30:00+00:00
2024-01-24 14:07:35,777: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-24 14:07:35[0m
2024-01-24 14:07:35,777: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-24 14:07:35,778: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-24 14:07:36,095: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-24 14:07:36[0m
2024-01-24 14:07:36,096: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-24 14:07:36,097: root: INFO: Current backtesting datetime 2020-01-10 21:00:00+00:00
2024-01-24 14:07:36,097: root: INFO: Current backtesting datetime 2020-01-11 14:30:00+00:00
2024-01-24 14:07:36,097: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-01-24 14:07:36,098: root: INFO: Current backtesting datetime 2020-01-11 14:29:00+00:00
2024-01-24 14:07:36,099: root: INFO: Current backtesting datetime 2020-01-11 14:29:00+00:00
2024-01-24 14:07:36,099: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-01-24 14:07:36,100: root: INFO: Current backtesting datetime 2020-01-13 13:30:00+00:00
2024-01-24 14:07:36,100: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-01-24 14:07:36,101: root: INFO: Current backtesting datetime 2020-01-13 14:30:00+00:00
2024-01-24 14:07:36,101: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-01-24 14:07:36,102: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-24 14:07:36[0m
2024-01-24 14:07:36,102: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-24 14:07:36,103: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-24 14:07:36,310: root: INFO: [34mMLTrader : Trading iteration ended at 2024-01-24 14:07:36[0m
2024-01-24 14:07:36,312: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-01-24 14:07:36,312: root: INFO: Current backtesting datetime 2020-01-13 21:00:00+00:00
2024-01-24 14:07:36,312: root: INFO: Current backtesting datetime 2020-01-14 14:30:00+00:00
2024-01-24 14:07:36,313: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-01-24 14:07:36[0m
2024-01-24 14:07:36,313: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-01-24 14:07:36,314: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
