datetime,portfolio_value,cash,return
2020-05-13 13:30:00+00:00,101476.85347167969,48879.57950012207,-0.009343376212968546
2020-05-14 13:30:00+00:00,100189.51614562988,48879.57950012207,-0.012686019343406962
2020-05-15 13:30:00+00:00,99488.55552856445,48879.57950012207,-0.006996346963554112
2020-05-16 13:30:00+00:00,99488.55552856445,48879.57950012207,0.0
2020-05-18 13:30:00+00:00,101648.72676269531,48879.57950012207,0.02171276105733244
2020-05-19 13:30:00+00:00,101962.13429443359,48879.57950012207,0.0030832410962702284
2020-05-20 13:30:00+00:00,102240.15826599121,48879.57950012207,0.0027267374646628983
2020-05-21 13:30:00+00:00,102573.7901171875,48879.57950012207,0.0032632172803206405
2020-05-22 13:30:00+00:00,102086.82264892578,48879.57950012207,-0.00474748439835726
2020-05-23 13:30:00+00:00,102086.82264892578,48879.57950012207,0.0
2020-05-26 13:30:00+00:00,103389.32950012207,48879.57950012207,0.012758814677537478
2020-05-27 13:30:00+00:00,102149.17196838379,48879.57950012207,-0.01199502441629452
2020-05-28 13:30:00+00:00,102255.32264892578,48879.57950012207,0.0010391731865908582
2020-05-29 13:30:00+00:00,102673.20450012207,48879.57950012207,0.004086651338737646
2020-05-30 13:30:00+00:00,102673.20450012207,48879.57950012207,0.0
2020-06-01 13:30:00+00:00,102420.45450012207,48879.57950012207,-0.0024616938882013883
2020-06-02 13:30:00+00:00,102925.95450012207,48879.57950012207,0.004935537559046743
2020-06-03 13:30:00+00:00,103584.7901171875,48879.57950012207,0.0064010639518981005
2020-06-04 13:30:00+00:00,103539.29696838379,48879.57950012207,-0.0004391875366281939
2020-06-05 13:30:00+00:00,103364.05552856445,48879.57950012207,-0.0016925113937450442
2020-06-06 13:30:00+00:00,103364.05552856445,48879.57950012207,0.0
2020-06-08 13:30:00+00:00,104526.70450012207,48879.57950012207,0.011248097470752949
2020-06-09 13:30:00+00:00,104845.17196838379,48879.57950012207,0.0030467569965466623
2020-06-10 13:30:00+00:00,107500.72847167969,48879.57950012207,0.02532836232169733
2020-06-11 13:30:00+00:00,107500.72847167969,107500.72847167969,0.0
2020-06-12 13:30:00+00:00,107500.72847167969,107500.72847167969,0.0
2020-06-13 13:30:00+00:00,107500.72847167969,107500.72847167969,0.0
2020-06-15 13:30:00+00:00,107500.72847167969,107500.72847167969,0.0
2020-06-16 13:30:00+00:00,107500.72847167969,107500.72847167969,0.0
2020-06-17 13:30:00+00:00,107500.72847167969,107500.72847167969,0.0
2020-06-18 13:30:00+00:00,107500.72847167969,107500.72847167969,0.0
2020-06-19 13:30:00+00:00,107500.72847167969,107500.72847167969,0.0
2020-06-20 13:30:00+00:00,107500.72847167969,107500.72847167969,0.0
2020-06-22 13:30:00+00:00,107500.72847167969,107500.72847167969,0.0
2020-06-23 13:30:00+00:00,107500.72847167969,107500.72847167969,0.0
2020-06-24 13:30:00+00:00,107500.72847167969,107500.72847167969,0.0
2020-06-25 13:30:00+00:00,107500.72847167969,107500.72847167969,0.0
2020-06-26 13:30:00+00:00,107500.72847167969,107500.72847167969,0.0
2020-06-27 13:30:00+00:00,107500.72847167969,107500.72847167969,0.0
2020-06-29 13:30:00+00:00,107500.72847167969,107500.72847167969,0.0
2020-06-30 13:30:00+00:00,107500.72847167969,107500.72847167969,0.0
2020-07-01 13:30:00+00:00,107500.72847167969,107500.72847167969,0.0
2020-07-02 13:30:00+00:00,107500.72847167969,107500.72847167969,0.0
2020-07-03 13:30:00+00:00,107500.72847167969,107500.72847167969,0.0
2020-07-06 13:30:00+00:00,107500.72847167969,107500.72847167969,0.0
2020-07-07 13:30:00+00:00,107500.72847167969,107500.72847167969,0.0
2020-07-08 13:30:00+00:00,107500.72847167969,107500.72847167969,0.0
2020-07-09 13:30:00+00:00,107500.72847167969,107500.72847167969,0.0
2020-07-10 13:30:00+00:00,107500.72847167969,107500.72847167969,0.0
2020-07-11 13:30:00+00:00,107500.72847167969,107500.72847167969,0.0
2020-07-13 13:30:00+00:00,107500.72847167969,107500.72847167969,0.0
2020-07-14 13:30:00+00:00,107500.72847167969,107500.72847167969,0.0
2020-07-15 13:30:00+00:00,107500.72847167969,107500.72847167969,0.0
2020-07-16 13:30:00+00:00,107500.72847167969,107500.72847167969,0.0
2020-07-17 13:30:00+00:00,107500.72847167969,107500.72847167969,0.0
2020-07-18 13:30:00+00:00,107500.72847167969,107500.72847167969,0.0
2020-07-20 13:30:00+00:00,107500.72847167969,107500.72847167969,0.0
2020-07-21 13:30:00+00:00,107500.72847167969,107500.72847167969,0.0
2020-07-22 13:30:00+00:00,107500.72847167969,107500.72847167969,0.0
2020-07-23 13:30:00+00:00,107500.72847167969,107500.72847167969,0.0
2020-07-24 13:30:00+00:00,107500.72847167969,107500.72847167969,0.0
2020-07-25 13:30:00+00:00,107500.72847167969,107500.72847167969,0.0
2020-07-27 13:30:00+00:00,107500.72847167969,107500.72847167969,0.0
2020-07-28 13:30:00+00:00,107500.72847167969,107500.72847167969,0.0
2020-07-29 13:30:00+00:00,107500.72847167969,107500.72847167969,0.0
2020-07-30 13:30:00+00:00,107500.72847167969,107500.72847167969,0.0
2020-07-31 13:30:00+00:00,107500.72847167969,107500.72847167969,0.0
2020-08-01 13:30:00+00:00,107500.72847167969,53794.75735656738,0.0
2020-08-03 13:30:00+00:00,110275.1557635498,53794.75735656738,0.025808451080413075
2020-08-04 13:30:00+00:00,110761.92219726562,53794.75735656738,0.004414107877204421
2020-08-05 13:30:00+00:00,110889.81363098144,53794.75735656738,0.0011546516273710505
2020-08-06 13:30:00+00:00,111426.16671936035,53794.75735656738,0.004836811162509225
2020-08-07 13:30:00+00:00,112887.76831237793,53794.75735656738,0.013117220452344869
2020-08-08 13:30:00+00:00,112887.76831237793,53794.75735656738,0.0
2020-08-10 13:30:00+00:00,112678.96656005859,53901.76735656738,-0.001849640181933232
2020-08-11 13:30:00+00:00,112350.1079937744,53901.76735656738,-0.0029185443949638623
2020-08-12 13:30:00+00:00,111581.46108215331,53901.76735656738,-0.006841532467985578
2020-08-13 13:30:00+00:00,113634.22751586913,53901.76735656738,0.018397020560650734
2020-08-14 13:30:00+00:00,113843.02831237792,53901.76735656738,0.001837481549998854
2020-08-15 13:30:00+00:00,113843.02831237792,53901.76735656738,0.0
2020-08-17 13:30:00+00:00,114486.39235656738,53901.76735656738,0.005651325809992613
2020-08-18 13:30:00+00:00,113593.77283447265,53901.76735656738,-0.007796730281400266
2020-08-19 13:30:00+00:00,114444.63140075683,53901.76735656738,0.007490362764198677
2020-08-20 13:30:00+00:00,114323.26735656738,53901.76735656738,-0.0010604607896762541
2020-08-21 13:30:00+00:00,116156.7907635498,53901.76735656738,0.016038059875106425
2020-08-22 13:30:00+00:00,118348.93269470215,118348.93269470215,0.0188722666728518
2020-08-24 13:30:00+00:00,118348.93269470215,118348.93269470215,0.0
2020-08-25 13:30:00+00:00,118348.93269470215,118348.93269470215,0.0
2020-08-26 13:30:00+00:00,118348.93269470215,118348.93269470215,0.0
2020-08-27 13:30:00+00:00,118348.93269470215,118348.93269470215,0.0
2020-08-28 13:30:00+00:00,118348.93269470215,118348.93269470215,0.0
2020-08-29 13:30:00+00:00,118348.93269470215,118348.93269470215,0.0
2020-08-31 13:30:00+00:00,118348.93269470215,118348.93269470215,0.0
2020-09-01 13:30:00+00:00,118348.93269470215,118348.93269470215,0.0
2020-09-02 13:30:00+00:00,118348.93269470215,118348.93269470215,0.0
2020-09-03 13:30:00+00:00,118348.93269470215,118348.93269470215,0.0
2020-09-04 13:30:00+00:00,118348.93269470215,118348.93269470215,0.0
2020-09-05 13:30:00+00:00,118348.93269470215,118348.93269470215,0.0
2020-09-08 13:30:00+00:00,118348.93269470215,118348.93269470215,0.0
2020-09-09 13:30:00+00:00,118348.93269470215,118348.93269470215,0.0
2020-09-10 13:30:00+00:00,118348.93269470215,118348.93269470215,0.0
2020-09-11 13:30:00+00:00,118348.93269470215,118348.93269470215,0.0
2020-09-12 13:30:00+00:00,118348.93269470215,118348.93269470215,0.0
2020-09-14 13:30:00+00:00,118348.93269470215,118348.93269470215,0.0
2020-09-15 13:30:00+00:00,118348.93269470215,118348.93269470215,0.0
2020-09-16 13:30:00+00:00,118348.93269470215,118348.93269470215,0.0
2020-09-17 13:30:00+00:00,118348.93269470215,118348.93269470215,0.0
2020-09-18 13:30:00+00:00,118348.93269470215,118348.93269470215,0.0
2020-09-19 13:30:00+00:00,118348.93269470215,118348.93269470215,0.0
2020-09-21 13:30:00+00:00,118348.93269470215,118348.93269470215,0.0
2020-09-22 13:30:00+00:00,118348.93269470215,118348.93269470215,0.0
2020-09-23 13:30:00+00:00,118348.93269470215,118348.93269470215,0.0
2020-09-24 13:30:00+00:00,118348.93269470215,118348.93269470215,0.0
2020-09-25 13:30:00+00:00,118348.93269470215,118348.93269470215,0.0
2020-09-26 13:30:00+00:00,118348.93269470215,118348.93269470215,0.0
2020-09-28 13:30:00+00:00,118348.93269470215,118348.93269470215,0.0
2020-09-29 13:30:00+00:00,118348.93269470215,118348.93269470215,0.0
2020-09-30 13:30:00+00:00,118348.93269470215,118348.93269470215,0.0
2020-10-01 13:30:00+00:00,118348.93269470215,118348.93269470215,0.0
2020-10-02 13:30:00+00:00,118348.93269470215,118348.93269470215,0.0
2020-10-03 13:30:00+00:00,118348.93269470215,118348.93269470215,0.0
2020-10-05 13:30:00+00:00,118348.93269470215,118348.93269470215,0.0
2020-10-06 13:30:00+00:00,118348.93269470215,118348.93269470215,0.0
2020-10-07 13:30:00+00:00,118348.93269470215,118348.93269470215,0.0
2020-10-08 13:30:00+00:00,118348.93269470215,118348.93269470215,0.0
2020-10-09 13:30:00+00:00,118348.93269470215,118348.93269470215,0.0
2020-10-10 13:30:00+00:00,118348.93269470215,118348.93269470215,0.0
2020-10-12 13:30:00+00:00,118348.93269470215,118348.93269470215,0.0
2020-10-13 13:30:00+00:00,118348.93269470215,118348.93269470215,0.0
2020-10-14 13:30:00+00:00,118348.93269470215,118348.93269470215,0.0
2020-10-15 13:30:00+00:00,118348.93269470215,118348.93269470215,0.0
2020-10-16 13:30:00+00:00,118348.93269470215,118348.93269470215,0.0
2020-10-17 13:30:00+00:00,118348.93269470215,118348.93269470215,0.0
2020-10-19 13:30:00+00:00,118348.93269470215,118348.93269470215,0.0
2020-10-20 13:30:00+00:00,118348.93269470215,118348.93269470215,0.0
2020-10-21 13:30:00+00:00,118348.93269470215,118348.93269470215,0.0
2020-10-22 13:30:00+00:00,118348.93269470215,118348.93269470215,0.0
2020-10-23 13:30:00+00:00,118348.93269470215,118348.93269470215,0.0
2020-10-24 13:30:00+00:00,118348.93269470215,118348.93269470215,0.0
2020-10-26 13:30:00+00:00,118348.93269470215,118348.93269470215,0.0
2020-10-27 13:30:00+00:00,118348.93269470215,118348.93269470215,0.0
2020-10-28 13:30:00+00:00,118348.93269470215,118348.93269470215,0.0
2020-10-29 13:30:00+00:00,118348.93269470215,118348.93269470215,0.0
2020-10-30 13:30:00+00:00,118348.93269470215,118348.93269470215,0.0
2020-10-31 13:30:00+00:00,118348.93269470215,59153.95399597168,0.0
2020-11-02 14:30:00+00:00,117309.58432128906,59153.95399597168,-0.008782067989529185
2020-11-03 14:30:00+00:00,117602.73594787598,59153.95399597168,0.0024989571677624944
2020-11-04 14:30:00+00:00,119990.5736706543,59153.95399597168,0.020304270164570593
2020-11-05 14:30:00+00:00,122021.30236938476,59153.95399597168,0.016924068588123786
2020-11-06 14:30:00+00:00,122218.51383331299,59153.95399597168,0.001616205204327592
2020-11-07 14:30:00+00:00,122218.51383331299,59153.95399597168,0.0
2020-11-09 14:30:00+00:00,123489.71899597168,59263.21899597168,0.010401085095768758
2020-11-10 14:30:00+00:00,120851.37062255859,59263.21899597168,-0.021364923289680093
2020-11-11 14:30:00+00:00,121725.49029724121,59263.21899597168,0.007233014157635553
2020-11-12 14:30:00+00:00,123020.6804598999,59263.21899597168,0.01064025422691639
2020-11-13 14:30:00+00:00,122924.74029724121,59263.21899597168,-0.0007798701998723567
2020-11-14 14:30:00+00:00,122924.74029724121,59263.21899597168,0.0
2020-11-16 14:30:00+00:00,122647.57802001953,59263.21899597168,-0.002254731444227387
2020-11-17 14:30:00+00:00,122983.37062255859,59263.21899597168,0.0027378657447623134
2020-11-18 14:30:00+00:00,122482.34932128906,59263.21899597168,-0.004073894695951874
2020-11-19 14:30:00+00:00,121938.68704406738,59263.21899597168,-0.004438698965477661
2020-11-20 14:30:00+00:00,122498.3386706543,59263.21899597168,0.004589614995482716
2020-11-21 14:30:00+00:00,122498.3386706543,59263.21899597168,0.0
2020-11-23 14:30:00+00:00,121720.15915863037,59263.21899597168,-0.0063525719652094415
2020-11-24 14:30:00+00:00,119977.25094787597,59263.21899597168,-0.014318977421669099
2020-11-25 14:30:00+00:00,120851.37062255859,59263.21899597168,0.007285711814337015
2020-11-26 14:30:00+00:00,120851.37062255859,59263.21899597168,0.0
2020-11-27 14:30:00+00:00,121395.02883331299,59263.21899597168,0.004498568844968576
2020-11-28 14:30:00+00:00,121395.02883331299,59263.21899597168,0.0
2020-11-30 14:30:00+00:00,121608.22964660644,59263.21899597168,0.001756256539847234
2020-12-01 14:30:00+00:00,123761.55013458252,59263.21899597168,0.017707029320578327
2020-12-02 14:30:00+00:00,124299.87720672607,59263.21899597168,0.004349711776865828
2020-12-03 14:30:00+00:00,125099.37720672607,59263.21899597168,0.006432025662184149
2020-12-04 14:30:00+00:00,124609.01818267822,59263.21899597168,-0.003919755917230039
2020-12-05 14:30:00+00:00,124609.01818267822,59263.21899597168,0.0
2020-12-07 14:30:00+00:00,124454.44769470215,59263.21899597168,-0.001240443831677318
2020-12-08 14:30:00+00:00,125552.4304598999,59263.21899597168,0.008822366621168864
2020-12-09 14:30:00+00:00,125637.70834533691,59263.21899597168,0.000679221303200972
2020-12-10 14:30:00+00:00,123489.71899597168,59263.21899597168,-0.017096693163656806
2020-12-11 14:30:00+00:00,124518.40915863037,59263.21899597168,0.008330168462787224
2020-12-12 14:30:00+00:00,124518.40915863037,59263.21899597168,0.0
2020-12-14 14:30:00+00:00,124609.01818267822,59263.21899597168,0.0007276757281120538
2020-12-15 14:30:00+00:00,125536.43704406738,59263.21899597168,0.0074426303562520335
2020-12-16 14:30:00+00:00,127172.75094787597,59263.21899597168,0.013034573406238925
2020-12-17 14:30:00+00:00,127966.91574279785,59263.21899597168,0.006244771690496531
2020-12-18 14:30:00+00:00,127998.90257446289,59263.21899597168,0.0002499617301814361
2020-12-19 14:30:00+00:00,127998.90257446289,59263.21899597168,0.0
2020-12-21 14:30:00+00:00,125898.87720672607,59263.21899597168,-0.01640658884958124
2020-12-22 14:30:00+00:00,129411.34932128906,59263.21899597168,0.027899153610365435
2020-12-23 14:30:00+00:00,130297.19343444824,130297.19343444824,0.006845181027823832
2020-12-24 14:30:00+00:00,130297.19343444824,130297.19343444824,0.0
2020-12-25 14:30:00+00:00,130297.19343444824,130297.19343444824,0.0
2020-12-28 14:30:00+00:00,130297.19343444824,130297.19343444824,0.0
2020-12-29 14:30:00+00:00,130297.19343444824,130297.19343444824,0.0
2020-12-30 14:30:00+00:00,130297.19343444824,130297.19343444824,0.0
2020-12-31 14:30:00+00:00,130297.19343444824,130297.19343444824,0.0
2021-01-01 14:30:00+00:00,130297.19343444824,130297.19343444824,0.0
2021-01-04 14:30:00+00:00,130297.19343444824,130297.19343444824,0.0
2021-01-05 14:30:00+00:00,130297.19343444824,130297.19343444824,0.0
2021-01-06 14:30:00+00:00,130297.19343444824,130297.19343444824,0.0
2021-01-07 14:30:00+00:00,130297.19343444824,130297.19343444824,0.0
2021-01-08 14:30:00+00:00,130297.19343444824,130297.19343444824,0.0
2021-01-09 14:30:00+00:00,130297.19343444824,130297.19343444824,0.0
2021-01-11 14:30:00+00:00,130297.19343444824,130297.19343444824,0.0
2021-01-12 14:30:00+00:00,130297.19343444824,130297.19343444824,0.0
2021-01-13 14:30:00+00:00,130297.19343444824,130297.19343444824,0.0
2021-01-14 14:30:00+00:00,130297.19343444824,130297.19343444824,0.0
2021-01-15 14:30:00+00:00,130297.19343444824,130297.19343444824,0.0
2021-01-16 14:30:00+00:00,130297.19343444824,130297.19343444824,0.0
2021-01-19 14:30:00+00:00,130297.19343444824,130297.19343444824,0.0
2021-01-20 14:30:00+00:00,130297.19343444824,130297.19343444824,0.0
2021-01-21 14:30:00+00:00,130297.19343444824,130297.19343444824,0.0
2021-01-22 14:30:00+00:00,130297.19343444824,130297.19343444824,0.0
2021-01-23 14:30:00+00:00,130297.19343444824,130297.19343444824,0.0
2021-01-25 14:30:00+00:00,130297.19343444824,130297.19343444824,0.0
2021-01-26 14:30:00+00:00,130297.19343444824,130297.19343444824,0.0
2021-01-27 14:30:00+00:00,130297.19343444824,130297.19343444824,0.0
2021-01-28 14:30:00+00:00,130297.19343444824,130297.19343444824,0.0
2021-01-29 14:30:00+00:00,128573.96229431152,65141.351439208986,-0.013225389547654842
2021-01-30 14:30:00+00:00,127039.40133468628,127039.40133468628,-0.01193523892584536
2021-02-01 14:30:00+00:00,127039.40133468628,127039.40133468628,0.0
2021-02-02 14:30:00+00:00,127039.40133468628,127039.40133468628,0.0
2021-02-03 14:30:00+00:00,127039.40133468628,127039.40133468628,0.0
2021-02-04 14:30:00+00:00,127039.40133468628,127039.40133468628,0.0
2021-02-05 14:30:00+00:00,127039.40133468628,127039.40133468628,0.0
2021-02-06 14:30:00+00:00,127039.40133468628,127039.40133468628,0.0
2021-02-08 14:30:00+00:00,127039.40133468628,127039.40133468628,0.0
2021-02-09 14:30:00+00:00,127039.40133468628,127039.40133468628,0.0
2021-02-10 14:30:00+00:00,127039.40133468628,127039.40133468628,0.0
2021-02-11 14:30:00+00:00,127039.40133468628,127039.40133468628,0.0
2021-02-12 14:30:00+00:00,127039.40133468628,127039.40133468628,0.0
2021-02-13 14:30:00+00:00,127039.40133468628,127039.40133468628,0.0
2021-02-16 14:30:00+00:00,127039.40133468628,127039.40133468628,0.0
2021-02-17 14:30:00+00:00,127039.40133468628,127039.40133468628,0.0
2021-02-18 14:30:00+00:00,127039.40133468628,127039.40133468628,0.0
2021-02-19 14:30:00+00:00,127039.40133468628,127039.40133468628,0.0
2021-02-20 14:30:00+00:00,127039.40133468628,127039.40133468628,0.0
2021-02-22 14:30:00+00:00,127039.40133468628,127039.40133468628,0.0
2021-02-23 14:30:00+00:00,127039.40133468628,127039.40133468628,0.0
2021-02-24 14:30:00+00:00,127039.40133468628,127039.40133468628,0.0
2021-02-25 14:30:00+00:00,127039.40133468628,127039.40133468628,0.0
2021-02-26 14:30:00+00:00,127039.40133468628,127039.40133468628,0.0
2021-02-27 14:30:00+00:00,127039.40133468628,127039.40133468628,0.0
2021-03-01 14:30:00+00:00,127039.40133468628,127039.40133468628,0.0
2021-03-02 14:30:00+00:00,127039.40133468628,127039.40133468628,0.0
2021-03-03 14:30:00+00:00,127039.40133468628,127039.40133468628,0.0
2021-03-04 14:30:00+00:00,127039.40133468628,127039.40133468628,0.0
2021-03-05 14:30:00+00:00,127039.40133468628,127039.40133468628,0.0
2021-03-06 14:30:00+00:00,127039.40133468628,127039.40133468628,0.0
2021-03-08 14:30:00+00:00,127039.40133468628,127039.40133468628,0.0
2021-03-09 14:30:00+00:00,127039.40133468628,127039.40133468628,0.0
2021-03-10 14:30:00+00:00,127039.40133468628,127039.40133468628,0.0
2021-03-11 14:30:00+00:00,127039.40133468628,127039.40133468628,0.0
2021-03-12 14:30:00+00:00,127039.40133468628,127039.40133468628,0.0
2021-03-13 14:30:00+00:00,127039.40133468628,127039.40133468628,0.0
2021-03-15 13:30:00+00:00,127039.40133468628,127039.40133468628,0.0
2021-03-16 13:30:00+00:00,127039.40133468628,127039.40133468628,0.0
2021-03-17 13:30:00+00:00,127039.40133468628,127039.40133468628,0.0
2021-03-18 13:30:00+00:00,127039.40133468628,127039.40133468628,0.0
