2024-02-20 10:38:09,830: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-02-20 10:38:12,056: root: INFO: Current backtesting datetime 2020-01-02 13:30:00+00:00
2024-02-20 10:38:12,057: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-02-20 10:38:12,059: root: INFO: Current backtesting datetime 2020-01-02 14:30:00+00:00
2024-02-20 10:38:12,059: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-02-20 10:38:12,061: root: INFO: [34mExecuting the on_trading_iteration lifecycle method at 2024-02-20 10:38:12[0m
2024-02-20 10:38:12,061: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-20 10:38:12,076: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-20 10:38:16,445: root: INFO: [34mTrading iteration ended at 2024-02-20 10:38:16[0m
2024-02-20 10:38:16,447: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-20 10:38:16,449: root: INFO: Current backtesting datetime 2020-01-02 21:00:00+00:00
2024-02-20 10:38:16,449: root: INFO: Current backtesting datetime 2020-01-03 14:30:00+00:00
2024-02-20 10:38:16,450: root: INFO: [34mExecuting the on_trading_iteration lifecycle method at 2024-02-20 10:38:16[0m
2024-02-20 10:38:16,450: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-20 10:38:16,452: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-20 10:38:17,710: root: INFO: [34mTrading iteration ended at 2024-02-20 10:38:17[0m
2024-02-20 10:38:17,712: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-20 10:38:17,714: root: INFO: Current backtesting datetime 2020-01-03 21:00:00+00:00
2024-02-20 10:38:17,714: root: INFO: Current backtesting datetime 2020-01-04 14:30:00+00:00
2024-02-20 10:38:17,715: root: INFO: [34mThe market is not currently open, skipping this trading iteration[0m
2024-02-20 10:38:17,718: root: INFO: Current backtesting datetime 2020-01-04 14:29:00+00:00
2024-02-20 10:38:17,720: root: INFO: Current backtesting datetime 2020-01-04 14:29:00+00:00
2024-02-20 10:38:17,721: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-02-20 10:38:17,723: root: INFO: Current backtesting datetime 2020-01-06 13:30:00+00:00
2024-02-20 10:38:17,725: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-02-20 10:38:17,727: root: INFO: Current backtesting datetime 2020-01-06 14:30:00+00:00
2024-02-20 10:38:17,727: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-02-20 10:38:17,732: root: INFO: [34mExecuting the on_trading_iteration lifecycle method at 2024-02-20 10:38:17[0m
2024-02-20 10:38:17,732: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-20 10:38:17,735: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-20 10:38:19,243: root: INFO: [34mTrading iteration ended at 2024-02-20 10:38:19[0m
