2024-02-20 10:01:24,148: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-02-20 10:01:26,387: root: INFO: Current backtesting datetime 2020-01-02 13:30:00+00:00
2024-02-20 10:01:26,389: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-02-20 10:01:26,390: root: INFO: Current backtesting datetime 2020-01-02 14:30:00+00:00
2024-02-20 10:01:26,390: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-02-20 10:01:26,392: root: INFO: [34mExecuting the on_trading_iteration lifecycle method at 2024-02-20 10:01:26[0m
2024-02-20 10:01:26,393: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-20 10:01:26,408: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-20 10:01:32,160: root: INFO: [34mTrading iteration ended at 2024-02-20 10:01:32[0m
2024-02-20 10:01:32,165: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-20 10:01:32,168: root: INFO: Current backtesting datetime 2020-01-02 21:00:00+00:00
2024-02-20 10:01:32,168: root: INFO: Current backtesting datetime 2020-01-03 14:30:00+00:00
2024-02-20 10:01:32,170: root: INFO: [34mExecuting the on_trading_iteration lifecycle method at 2024-02-20 10:01:32[0m
2024-02-20 10:01:32,171: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-20 10:01:32,178: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-20 10:01:33,643: root: INFO: [34mTrading iteration ended at 2024-02-20 10:01:33[0m
2024-02-20 10:01:33,645: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-20 10:01:33,646: root: INFO: Current backtesting datetime 2020-01-03 21:00:00+00:00
2024-02-20 10:01:33,647: root: INFO: Current backtesting datetime 2020-01-04 14:30:00+00:00
2024-02-20 10:01:33,648: root: INFO: [34mThe market is not currently open, skipping this trading iteration[0m
2024-02-20 10:01:33,651: root: INFO: Current backtesting datetime 2020-01-04 14:29:00+00:00
2024-02-20 10:01:33,654: root: INFO: Current backtesting datetime 2020-01-04 14:29:00+00:00
2024-02-20 10:01:33,654: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-02-20 10:01:33,657: root: INFO: Current backtesting datetime 2020-01-06 13:30:00+00:00
2024-02-20 10:01:33,660: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-02-20 10:01:33,664: root: INFO: Current backtesting datetime 2020-01-06 14:30:00+00:00
2024-02-20 10:01:33,665: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-02-20 10:01:33,668: root: INFO: [34mExecuting the on_trading_iteration lifecycle method at 2024-02-20 10:01:33[0m
2024-02-20 10:01:33,668: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-20 10:01:33,672: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-20 10:01:35,040: root: INFO: [34mTrading iteration ended at 2024-02-20 10:01:35[0m
2024-02-20 10:01:35,043: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-20 10:01:35,044: root: INFO: Current backtesting datetime 2020-01-06 21:00:00+00:00
2024-02-20 10:01:35,045: root: INFO: Current backtesting datetime 2020-01-07 14:30:00+00:00
2024-02-20 10:01:35,046: root: INFO: [34mExecuting the on_trading_iteration lifecycle method at 2024-02-20 10:01:35[0m
